ADDRESS,BANK,COORD_X,COORD_Y,WITHIN500,WITHIN1000,FREGUESIA,ATM_ID,MWay_Dist,Police_Dis,PARISH,NUMBER,N_INCOME,INCOME,N_DENSITY,DENSITY,N_AGE,AGE,N_UNP_RATE,UNP_RATE,N_COM_DENS,COM_DENS,N_FREQ_ATTACK,FREQ_ATTACK,N_MANUAL_ATK,MANUAL_ATK,N_LOGIC_ATK,LOGIC_ATK,N_FRAUD_ATTACK,FRAUD_ATTACK,N_CARD_SKIMMING,CARD_SKIMMING,N_CARD_TRAPPING,CARD_TRAPPING,N_CASH_TRAPPING,CASH_TRAPPING,N_TRANS_REVER,TRANS_REVER,N_PHYS_ATTACK,PHYS_ATTACK,N_BURGLARY,BURGLARY,N_RAM_RAIDS,RAM_RAIDS,N_EXPLO_GAS,EXPLO_GAS,N_VANDALISM,VANDALISM,N_LOG_NETWORK,LOG_NETWORK,N_LOG_ISOLATED,LOG_ISOLATED,EVENT_DATE,DETEC_DATE,ACCOUNT_DATE,YEAR_ACOUNT,N_IMPLEM_TYPE,GROSS_LOSS,INDIRECT_LOSS,NET_LOSS,N_ATTACK_L0,N_ATTACK_L1,N_ATTACK_L2,PERSONA1,PERSONA2,ATTACK_DURATION,SUCCESS_ATTACK,RECOVERED,RECOV_AMOUNT,RECOV_DATE
"Avenida Dom Joao Ii LJ G223, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09772,38.7708,500,1000,Parque das Na,CP20,1843.72,458.51,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada, Lisbon",BANCO COMERCIAL PORTUGUES,-9.18017,38.75002,0,0,Carnide,CP22,676.24,851.82,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Professor Dias Amado 1 a, Lisbon",BANCO COMERCIAL PORTUGUES,-9.16956,38.76112,0,1000,Lumiar,CP24,459.17,442.73,5,1,5,48,3,23.30,1,26,3,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Terreiro Paco, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13289,38.70809,500,1000,Santa Maria Maior,CP25,3851.07,433.29,17,2,2,24,1,0.03,4,55,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Beneficencia 8, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15367,38.7396,500,1000,Avenidas Novas,CP26,1105.76,295.90,15,1,4,42,2,8.14,4,52,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Infante Dom Henrique, Lisbon",BANCO COMERCIAL PORTUGUES,-9.10438,38.74579,0,1000,Marvila,CP27,2915.14,705.79,1,2,3,36,1,0.00,4,55,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada Da Torre 28, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15839,38.7738,0,1000,Lumiar,CP28,1618.68,644.77,9,3,1,22,1,0.63,2,33,5,19,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Helena Vaz Da Silva Lote 3.5, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15242,38.77486,500,1000,Lumiar,CP29,1492.28,341.96,5,1,5,54,2,9.91,1,31,2,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos LT 1.03.01, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09674,38.75845,0,1000,Marvila,CP30,2691.20,1634.15,13,0,6,66,2,11.59,2,36,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Largo Dona Estefania 17, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14061,38.73169,500,1000,Arroios,CP31,2530.52,369.57,22,2,5,48,3,24.67,4,55,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Santo Condestavel, Lisbon",BANCO COMERCIAL PORTUGUES,-9.11817,38.7507,500,1000,Marvila,CP32,1697.09,445.18,1,2,2,28,1,0.02,3,47,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii Loja 63, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09768,38.77217,500,1000,Parque das Na,CP33,1707.58,315.66,13,0,6,64,1,0.00,3,44,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Saldanha Loja 42, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14554,38.73379,500,1000,Avenidas Novas,CP34,2044.41,461.15,22,1,5,54,1,4.60,3,48,2,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Vitorino Nemesio, Lisbon",BANCO COMERCIAL PORTUGUES,-9.16015,38.7813,0,1000,Lumiar,CP35,1361.19,718.43,9,2,4,40,3,22.09,2,32,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Santo Condestavel, Lisbon",BANCO COMERCIAL PORTUGUES,-9.11817,38.7507,500,1000,Marvila,CP36,1697.09,445.18,1,2,2,28,1,0.02,3,47,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 147, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13441,38.73304,500,1000,Arroios,CP37,2930.70,220.54,22,1,5,54,2,14.26,4,54,2,9,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Maria Helena Vieira Da Silva Lote 121, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15229,38.76685,500,1000,Lumiar,CP38,683.16,222.56,5,1,5,52,3,22.90,2,32,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Maria Helena Vieira Da Silva Lote 121, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15229,38.76685,500,1000,Lumiar,CP39,683.16,222.56,5,1,5,52,3,22.90,2,32,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada 2, Lisbon",BANCO COMERCIAL PORTUGUES,-9.19061,38.75454,500,1000,Carnide,CP40,373.00,280.60,11,1,3,36,1,0.08,1,25,3,11,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Francisco Metrass 36, Lisbon",BANCO COMERCIAL PORTUGUES,-9.16634,38.71799,500,1000,Campo de Ourique,CP41,777.96,338.32,3,1,6,58,3,21.28,1,30,2,9,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii Loja 63, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09768,38.77217,500,1000,Parque das Na,CP42,1707.58,315.66,13,0,6,64,1,0.00,3,44,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua TomAs Ribeiro 97 A/b, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1494,38.73171,0,1000,Avenidas Novas,CP43,1933.92,307.75,15,2,3,34,2,8.58,3,47,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Azinhaga Ulmeiros S/N, Lisbon",BANCO COMERCIAL PORTUGUES,-9.17453,38.76897,0,1000,Carnide,CP44,1284.40,659.39,5,1,4,44,1,0.04,1,27,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco LJ1050/105, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15985,38.72359,0,1000,Santo Antdnio,CP45,1161.49,439.91,18,0,6,58,2,11.42,4,49,1,3,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 84, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1373,38.70993,500,1000,Santa Maria Maior,CP46,3417.31,162.53,17,1,3,32,2,6.63,5,65,4,14,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09772,38.7708,500,1000,Parque das Na,CP47,1843.72,458.51,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"R. De Belem 52-58, Lisbon",BANCO COMERCIAL PORTUGUES,-9.20258,38.69717,500,1000,Bel2m,CP48,2067.39,81.78,6,2,4,44,2,14.60,3,44,4,14,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 202, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14904,38.74326,0,1000,Alvalade,CP49,1390.76,736.52,15,2,4,42,1,3.50,3,48,4,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Da Graca, Lisbon",BANCO COMERCIAL PORTUGUES,-9.12975,38.71995,0,1000,Santa Maria Maior,CP50,3784.58,647.73,14,1,5,52,3,18.71,5,65,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Terceira S/N, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1433,38.70669,0,1000,Santa Maria Maior,CP51,3011.81,382.65,17,2,5,48,1,0.00,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco Loja 1114, Lisbon",BANCO COMERCIAL PORTUGUES,-9.16444,38.72362,0,1000,Campo de Ourique,CP53,765.84,831.46,18,0,6,64,2,7.96,3,45,1,2,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada Piso 0, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13934,38.72225,0,1000,Arroios,CP54,2939.66,365.22,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Figueira, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13752,38.7138,500,1000,Santa Maria Maior,CP55,3246.50,257.14,17,2,2,28,1,2.34,5,57,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13449,38.73113,500,1000,Arroios,CP57,3019.81,177.63,22,1,4,44,1,0.00,4,55,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Da Terceira 5, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14392,38.70667,0,1000,MisericBrdia,CP58,2958.27,377.99,17,2,5,48,1,4.67,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13449,38.73113,500,1000,Arroios,CP59,3019.81,177.63,22,1,4,44,1,0.00,4,55,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Morais Soares 76 a, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13019,38.73274,500,1000,Arroios,CP61,3280.03,547.34,19,2,4,40,4,30.97,4,49,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Luis De Camoes 33, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14372,38.71075,500,1000,Santa Maria Maior,CP62,2874.33,263.36,17,2,3,34,2,6.65,5,59,3,13,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 711, Lisbon",BANCO COMERCIAL PORTUGUES,-9.20155,38.75041,500,1000,Benfica,CP63,976.00,565.10,21,1,3,38,4,33.62,2,36,2,9,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar S/N, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1521,38.73204,0,1000,Avenidas Novas,CP64,1748.90,448.74,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada LJ 1002, Lisbon",BANCO COMERCIAL PORTUGUES,-9.18017,38.75002,0,0,Carnide,CP65,676.24,851.82,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Marechal Gomes Da Costa 37, Lisbon",BANCO COMERCIAL PORTUGUES,-9.11739,38.75993,500,1000,Olivais,CP66,1118.48,487.35,0,2,2,28,1,0.00,2,34,5,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Santo Condestavel, Lisbon",BANCO COMERCIAL PORTUGUES,-9.11817,38.7507,500,1000,Marvila,CP67,1697.09,445.18,1,2,2,28,1,0.02,3,47,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Joao Frederico Ludovice, Lisbon",BANCO COMERCIAL PORTUGUES,-9.20721,38.75068,0,1000,Benfica,CP68,848.03,892.12,21,1,4,44,4,35.93,3,42,3,10,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque De Saldanha, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14475,38.73363,500,1000,Avenidas Novas,CP69,2111.36,447.48,22,1,5,54,1,2.66,3,48,2,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Travessa Larga 2, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14425,38.72188,0,1000,Santo Antnnio,CP70,2513.54,461.08,18,0,5,56,1,0.52,4,55,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 60-68, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15001,38.74634,500,1000,Alvalade,CP71,1325.99,465.10,15,1,3,34,2,7.10,3,46,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar 21, Lisbon",BANCO COMERCIAL PORTUGUES,-9.15126,38.73089,0,1000,Avenidas Novas,CP72,1862.94,305.83,15,2,2,28,1,4.83,3,45,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada Piso 1, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13934,38.72225,0,1000,Arroios,CP73,2939.66,365.22,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigues De Faria 103, Lisbon",BANCO COMERCIAL PORTUGUES,-9.17884,38.70352,500,1000,Alcgntara,CP75,614.49,127.44,10,1,4,40,1,1.06,2,33,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho S/N, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1586,38.7052,0,1000,Estrela,CP76,1722.31,691.48,16,2,3,36,1,0.03,4,51,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Esplanada Dom Carlos I, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09375,38.76254,0,1000,Parque das Na,CP77,2761.79,1368.81,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Frei Miguel Contreiras, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13532,38.74588,0,1000,Alvalade,CP78,1973.83,1074.77,8,0,6,70,3,17.61,3,41,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Jose Queiros, Lisbon",BANCO COMERCIAL PORTUGUES,-9.10581,38.77392,0,1000,Parque das Na,CP79,1337.24,848.46,13,0,6,60,1,4.02,3,41,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Dom Pedro Iv 51, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14001,38.71396,500,1000,Santa Maria Maior,CP80,3034.90,109.64,17,2,2,26,1,1.19,5,59,4,18,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 709, Lisbon",BANCO COMERCIAL PORTUGUES,-9.20138,38.75037,500,1000,Benfica,CP81,986.57,555.73,21,1,3,38,4,33.62,2,40,3,12,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Torre De Belem, Lisbon",BANCO COMERCIAL PORTUGUES,-9.21474,38.69668,0,0,Bel2m,CP82,1096.46,1139.08,2,2,4,40,1,3.58,4,55,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Jose Queiros, Lisbon",BANCO COMERCIAL PORTUGUES,-9.10581,38.77392,0,1000,Parque das Na,CP83,1337.24,848.46,13,0,6,60,1,4.02,3,41,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ferreira Borges 62-66, Lisbon",BANCO COMERCIAL PORTUGUES,-9.16389,38.71681,500,1000,Campo de Ourique,CP84,1025.80,393.17,3,2,5,50,3,23.49,2,34,3,12,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Travessa Larga 2, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14425,38.72188,0,1000,Santo Antnnio,CP85,2513.54,461.08,18,0,5,56,1,0.52,4,55,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigues Sampaio 18 a, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14503,38.72135,0,1000,Santo Antnnio,CP86,2448.22,486.13,18,0,6,60,1,4.16,3,45,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida De Roma 3 B, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1382,38.74193,0,1000,Avenidas Novas,CP88,2342.68,648.53,8,0,6,64,2,15.46,3,44,1,2,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Infante Santo 76, Lisbon",BANCO COMERCIAL PORTUGUES,-9.16437,38.71103,500,1000,Campo de Ourique,CP89,1189.68,301.62,16,1,4,40,2,9.31,4,52,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Carmo, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13966,38.71207,500,1000,Santa Maria Maior,CP90,3135.47,294.58,17,1,4,46,1,2.83,5,61,3,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Palma 2 B, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13722,38.71494,500,1000,Santa Maria Maior,CP91,3236.08,207.79,17,2,2,28,1,0.44,5,57,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Arantes E Oliveira, Lisbon",BANCO COMERCIAL PORTUGUES,-9.1243,38.74092,500,1000,Areeiro,CP92,2503.94,211.21,8,1,6,66,3,21.99,3,42,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Azinhaga Ulmeiros S/N, Lisbon",BANCO COMERCIAL PORTUGUES,-9.17453,38.76897,0,1000,Carnide,CP94,1284.40,659.39,5,1,4,44,1,0.04,1,27,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii, Lisbon",BANCO COMERCIAL PORTUGUES,-9.09772,38.7708,500,1000,Parque das Na,CP95,1843.72,458.51,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigues De Faria 103, Lisbon",BANCO COMERCIAL PORTUGUES,-9.17884,38.70352,500,1000,Alcgntara,CP96,614.49,127.44,10,1,4,40,1,1.06,2,33,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Garrett 66, Lisbon",BANCO COMERCIAL PORTUGUES,-9.14101,38.71082,500,1000,Santa Maria Maior,CP97,3082.74,130.27,17,2,4,44,1,4.98,5,59,4,16,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada LJ 2084a, Lisbon",BANCO COMERCIAL PORTUGUES,-9.18017,38.75002,0,0,Carnide,CP98,676.24,851.82,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Conde De Sabugosa, Lisbon",BANCO COMERCIAL PORTUGUES,-9.13998,38.74785,0,1000,Alvalade,CP99,1699.47,618.07,7,1,5,56,4,37.96,3,45,2,7,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Rainha Dona Amelia 14 A/b, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.159,38.76674,0,1000,Lumiar,IF01,912.72,682.19,5,1,5,50,4,29.92,1,27,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
